RandomEngineRoot:
    Generator type: TRandom3
    Seed: 1375677904
Electric Field of 3000 volt per cm
MediumMagboltz::SetComposition:
    Xe
SolidBox:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
Avalanche 1 of 1:
the primary electron started its drift at (x,y,z,) = ( 0x7fff8bd96e00 , 0x7fff8bd96de0 , 0x7fff8bd96dc0) [cm] with an energy of 0x7fff8bd96da0 [eV]
Sensor::SetArea:
    -1 < x [cm] < 1
    -0.74 < y [cm] < 0.74
    -1 < z [cm] < 1
step counter at 122000000 6.36665e-05 0.200959 -4.43158e-05 162.926 0.00162347
step counter at 123000000 6.36854e-05 0.200965 -4.384e-05 164.319 0.00237685
step counter at 124000000 6.61718e-05 0.200973 -4.19568e-05 165.584 0.00186123
step counter at 125000000 7.0228e-05 0.20098 -4.11518e-05 166.939 0.00347727
step counter at 126000000 7.12989e-05 0.200988 -4.56235e-05 168.241 0.00345356
step counter at 127000000 6.90025e-05 0.200994 -4.23101e-05 169.567 0.00266682
step counter at 128000000 6.97802e-05 0.201005 -4.30634e-05 170.718 0.00461828
step counter at 129000000 6.55045e-05 0.201014 -4.57848e-05 171.932 0.00414939
step counter at 130000000 6.52552e-05 0.201021 -4.61086e-05 173.227 0.00329336
step counter at 131000000 6.29919e-05 0.201027 -4.39655e-05 174.543 0.00166934
step counter at 132000000 6.62528e-05 0.201037 -4.48463e-05 175.693 0.00185388
step counter at 133000000 6.57898e-05 0.201044 -4.56865e-05 177.003 0.00119526
step counter at 134000000 7.2668e-05 0.201055 -4.5183e-05 178.216 0.00467225
step counter at 135000000 7.03109e-05 0.201063 -4.1778e-05 179.472 0.00458864
step counter at 136000000 6.82764e-05 0.201071 -4.27707e-05 180.656 0.00116923
step counter at 137000000 6.62937e-05 0.201081 -3.59495e-05 181.907 0.00413925
step counter at 138000000 6.19314e-05 0.201091 -3.19552e-05 183.105 0.00503035
step counter at 139000000 6.13292e-05 0.201097 -3.66871e-05 184.52 0.00518563
step counter at 140000000 6.02944e-05 0.201104 -3.55051e-05 185.8 0.00362069
step counter at 141000000 6.48332e-05 0.201111 -3.52325e-05 187.084 0.0022807
step counter at 142000000 6.24156e-05 0.201119 -4.14717e-05 188.382 0.00190749
step counter at 143000000 5.98013e-05 0.201127 -3.55959e-05 189.656 0.00404565
step counter at 144000000 5.99208e-05 0.201134 -3.81193e-05 190.987 0.00213951
step counter at 145000000 6.59376e-05 0.201146 -3.8835e-05 192.048 0.00526771
step counter at 146000000 6.77002e-05 0.201154 -3.72344e-05 193.233 0.000925502
step counter at 147000000 6.48103e-05 0.201162 -3.96485e-05 194.553 0.00365034
step counter at 148000000 6.55739e-05 0.201168 -3.79791e-05 195.897 0.000271092
step counter at 149000000 6.86439e-05 0.201174 -3.25511e-05 197.353 0.00165449
step counter at 150000000 6.34273e-05 0.201179 -3.45768e-05 198.762 0.000289168
step counter at 151000000 6.5063e-05 0.201186 -3.3765e-05 200.115 0.00228582
step counter at 152000000 6.3778e-05 0.201194 -3.35241e-05 201.386 0.00157084
step counter at 153000000 6.2625e-05 0.2012 -3.30483e-05 202.851 0.00298431
step counter at 154000000 6.10128e-05 0.201209 -3.49845e-05 204.162 0.00696569
step counter at 155000000 6.20263e-05 0.201216 -3.37666e-05 205.415 0.00138602
step counter at 156000000 6.43889e-05 0.201223 -2.84179e-05 206.687 0.000197113
step counter at 157000000 5.68873e-05 0.201231 -3.03299e-05 208.054 0.00325018
step counter at 158000000 6.03258e-05 0.201238 -3.42153e-05 209.418 0.00290679
step counter at 159000000 5.52645e-05 0.201249 -3.48144e-05 210.533 0.00362429
step counter at 160000000 5.11797e-05 0.201258 -3.54368e-05 211.752 0.00192507
step counter at 161000000 5.03746e-05 0.201264 -3.49078e-05 213.116 0.00131133
step counter at 162000000 5.38605e-05 0.201271 -4.02634e-05 214.429 0.00228044
step counter at 163000000 4.78132e-05 0.20128 -3.92637e-05 215.671 0.002167
step counter at 164000000 4.87208e-05 0.201288 -4.00866e-05 216.966 0.00209005
step counter at 165000000 5.12182e-05 0.201295 -4.26576e-05 218.234 0.00107801
step counter at 166000000 4.96945e-05 0.201301 -4.53903e-05 219.728 0.00395355
step counter at 167000000 5.43768e-05 0.201311 -4.52466e-05 220.906 0.00264106
step counter at 168000000 5.17617e-05 0.201316 -4.11091e-05 222.382 0.00408097
step counter at 169000000 4.73998e-05 0.201325 -4.09747e-05 223.695 0.00636557
step counter at 170000000 4.61233e-05 0.201332 -3.26904e-05 224.861 0.00272481
step counter at 171000000 5.37998e-05 0.201339 -3.4638e-05 226.205 0.00199422
step counter at 172000000 4.71189e-05 0.201348 -3.00367e-05 227.454 0.00477955
step counter at 173000000 5.08204e-05 0.201354 -3.03432e-05 228.721 0.00175919
step counter at 174000000 5.10724e-05 0.201363 -2.884e-05 229.975 0.00309949
step counter at 175000000 4.92118e-05 0.201371 -2.43838e-05 231.198 0.00233677
step counter at 176000000 5.57749e-05 0.201379 -2.74543e-05 232.45 0.00246849
step counter at 177000000 5.72559e-05 0.201386 -2.19626e-05 233.744 0.00208068
step counter at 178000000 6.25761e-05 0.201393 -2.68829e-05 235.138 0.00300643
step counter at 179000000 5.82126e-05 0.2014 -2.95613e-05 236.395 0.000614551
